train_loss,val_loss
1.593747654319004,0.3501334173338754
0.6315623420681106,0.33069322052456085
0.6286793900547369,0.3333098686876751
0.6063813844279403,0.3379172700359708
0.5961987677639499,0.3109214919521695
0.5899853909579614,0.32232491305896216
0.5707947660425943,0.30942072175797963
0.5682154768442835,0.3061928912571498
0.5648376736030298,0.3024913603918893
0.5506449310659001,0.2975557192166646
0.5470110027280561,0.29957143068313596
0.5448115341620577,0.29757341277031674
0.5432478620702641,0.2976846977074941
0.5453751386670459,0.290881043729328
0.5259045478181388,0.29341501979600815
0.5312513395973754,0.2938153374195099
0.5226850277253504,0.2887119541849409
0.5149104473641413,0.29003363325482323
0.5091559176635586,0.28790406806128366
0.515618948572806,0.28909435226803737
0.50567348999067,0.2857400461605617
0.5020527994263231,0.28744090608188083
0.4987234748887782,0.28904804241089593
0.49747963412550883,0.2999927956717355
0.500048819121101,0.30247090220451356
0.49629715955276865,0.28379333325794764
0.4961275792821974,0.29382912323588417
0.47489376806123806,0.28313714021728154
0.46934945086476076,0.2872228614489237
0.46655036895543484,0.2864019923550742
0.46019524005264484,0.2870665050120581
0.45752317481484345,0.2749668311505091
0.45000055009350304,0.287834450176784
0.4412460982507827,0.27647460789907546
0.44556556770891,0.2878031125522795
0.4347544984366338,0.26323221518879847
0.4260870048116899,0.259316801457178
0.415590062032516,0.2532932552269527
0.41427498511350175,0.2594466809431712
0.3953263171345336,0.27386997932479495
0.3950085727464511,0.2529253017902374
0.39381376385299843,0.2515222434770493
0.3851155446170788,0.23833481802826836
0.37685972583430044,0.23211988483156476
0.3705176013426135,0.2281861170700618
0.3664847170450948,0.23688516673587617
0.3604268945546951,0.22876149390425002
0.3640594247600966,0.2469498905397597
0.35633613541114584,0.2327921421754928
0.3514693407113945,0.23215049249785288
0.3478614037421944,0.23777060026214236
0.34051170308282674,0.2500892942860013
0.3424796983235034,0.2378676001798539
0.3348336789580776,0.23113870708715348
0.3248498024112054,0.22732573179971605
0.32943899766655965,0.23410434078602563
0.32709936561825614,0.21870934807118916
0.32472091713892887,0.2295060511146273
0.3168830030018898,0.22743723906221844
0.31971158736292726,0.21384709355377016
0.31332738651342534,0.2155754555690856
0.3103525799989311,0.21653598796753656
0.3023335764497567,0.21390342346259525
0.3065667037182103,0.23185627835137504
0.3056259900574583,0.21596749791077205
0.29954590051637,0.21811951767830623
0.3027331926791547,0.21558550082501912
0.30235877331668365,0.2157302554164614
0.29493968482896515,0.21583108558541253
0.2899217584685439,0.2263460177183151
0.2850256689123773,0.22434315746738798
0.284205729770816,0.2173954944667362
0.28074742695635724,0.21932165477957044
0.2796727260893749,0.21978217726662044
0.27551375205520706,0.212317459327834
0.2707813908672644,0.212360311349233
0.2768075396633459,0.20858495317754291
0.27506385094578856,0.22218231362955912
0.2693810772643004,0.20833856934592837
0.26621869629397865,0.2130898011014575
0.2604977699759345,0.2113994140284402
0.26103995358768917,0.20632257268542334
0.2563405330087777,0.2010019278810138
0.2466396978930198,0.2011231930482955
0.2492234687674882,0.19085687529473078
0.24153742019153926,0.19053348620732624
0.23942359387388432,0.2006799630040214
0.23325735245501625,0.19014331928321293
0.23371089496581435,0.19036906648249854
0.22985998894806592,0.19309196282000768
0.22907643396936078,0.19713259637355804
0.22631993583520513,0.19699807314645676
0.22757827161186867,0.1832777283021382
0.22881754199696208,0.19042009169147128
0.2186155228299768,0.1890283948750723
0.2185787776360504,0.1938809187071664
0.22080413987449876,0.18694598450547173
0.21649400002610236,0.182730003566969
0.21486774582847296,0.18510782823676156
0.2159788265070752,0.1859754913193839
0.21339818285884515,0.18249228857812427
0.21145911052895994,0.18535209380445025
0.2111621747252214,0.18681384813217888
0.21098361267642912,0.18319117713542213
0.21077543839836588,0.18126548369725545
0.2084641154205235,0.18063139435790834
0.2032708733496036,0.1804884798186166
0.2036207314416596,0.18409892025448027
0.20336744753221508,0.1840080793414797
0.20401419524170253,0.18233341234070913
0.20200242038943833,0.18981537608873275
0.20069702083873905,0.18296407418591634
0.2009278761183457,0.17989938225064958
0.1977938785055139,0.18069554607073465
0.1953407544733844,0.17817447781562806
0.19348753536603192,0.18018583263669696
0.19429287484575056,0.18043192625045776
0.19326618513119745,0.17913712138221377
0.19196998499346013,0.17784298661209288
0.19029937648073106,0.1756151459614436
0.19096183434104452,0.17980972278685797
0.1902199868131034,0.18007210581075578
0.1889497055315077,0.17928133053439005
0.18733102914559704,0.17692034111136482
0.1885174552729235,0.1769055901538758
0.1855505618827378,0.18141369334289006
0.1902179749132564,0.17663254825841812
0.18524277647790086,0.17731222442218236
0.18422520503426065,0.17630787886324384
0.18662820843946293,0.17701941288652875
0.18557475446487912,0.18183385522592635
0.18375977941866217,0.17761379713103884
0.18470164951161888,0.17719292183717092
0.18198038730010707,0.1769538572856358
0.18335473024533974,0.17638251520338513
0.1808192864862585,0.17867865301313854
0.18161681350350964,0.1785312710205714
0.1809042289391233,0.1802772605986822
0.18287990211857086,0.17641355920405616
0.18469489126376576,0.17593970761412667
0.18295445051317696,0.1752273957786106
0.18035007971923853,0.17748870174090067
0.17939008682431443,0.17598255157470702
0.18229558888889644,0.17559413217362904
0.17982969186337114,0.175087577019419
0.18052890451950115,0.17661150762013025
0.1805144604325878,0.17670835548923128
0.1809012026421203,0.17562624576545896
0.1817808026542088,0.17490532963048844
0.18172212295100507,0.17556017012823197
